"Sub-Sector","Super Region","Sector","Measure","Frequency","Region","Source","Indicator","Subject","Super Region","Value","Date Value","Period Value"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.930","1988-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.930","1988-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.040","1988-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.090","1988-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.970","1988-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.860","1988-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.970","1988-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.820","1988-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.840","1988-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.920","1988-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.200","1988-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.350","1987-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.490","1987-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.000","1987-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.730","1987-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.510","1987-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.180","1987-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.900","1987-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.680","1987-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.490","1987-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.460","1987-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.500","1987-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.450","1987-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.470","1986-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.540","1986-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.420","1986-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.330","1986-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.350","1986-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.530","1986-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.550","1986-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.480","1986-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","8.770","1986-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.400","1986-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.940","1986-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.960","1986-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.200","1985-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.270","1985-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.400","1985-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.540","1985-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.680","1985-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.790","1985-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.820","1985-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.850","1985-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.860","1985-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.030","1985-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.960","1985-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.860","1985-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.200","1984-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.420","1984-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.630","1984-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.090","1984-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.210","1984-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.330","1984-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.460","1984-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.590","1984-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.460","1984-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.460","1984-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.580","1984-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.790","1984-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.970","1983-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.180","1983-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.120","1983-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.200","1983-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.150","1983-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.050","1983-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.090","1983-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.940","1983-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.790","1983-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.830","1983-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.050","1983-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.110","1983-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.400","1982-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.810","1982-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.810","1982-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.990","1982-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.230","1982-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.590","1982-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.640","1982-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.430","1982-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.470","1982-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.610","1982-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.900","1982-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.850","1982-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.910","1981-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","15.200","1981-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","15.200","1981-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","15.440","1981-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","15.200","1981-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","15.030","1981-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.900","1981-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","14.740","1981-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.930","1981-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.710","1981-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","13.450","1981-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.930","1981-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.840","1980-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.910","1980-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.760","1980-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.450","1980-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.160","1980-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.120","1980-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.110","1980-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.260","1980-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.570","1980-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.690","1980-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","12.090","1980-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.500","1980-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.420","1979-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","11.140","1979-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.850","1979-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.670","1979-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.600","1979-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.530","1979-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.400","1979-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","10.200","1979-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.930","1979-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.820","1979-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.740","1979-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.620","1979-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.660","1978-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","LONG-TERM INTEREST RATES","TOTAL","GLOBAL DATA","9.850","1978-11-30","d"
